mean,group
8107.35,n=20
4865,n=20
5050.55,n=20
4837.5,n=20
5254.95,n=20
4803.4,n=20
7613.4,n=20
8679.25,n=20
6727.85,n=20
4114.35,n=20
5201.95,n=20
3496.75,n=20
6385.2,n=20
9299.2,n=20
5158.6,n=20
5917.7,n=20
4695.4,n=20
5534.95,n=20
6589.15,n=20
4293,n=20
8754.35,n=20
7715.3,n=20
3240.05,n=20
5196.4,n=20
4764.8,n=20
7103.3,n=20
5014.6,n=20
4346.5,n=20
4686.85,n=20
7257.85,n=20
3495.6,n=20
6106.75,n=20
5405.85,n=20
5388.95,n=20
5006,n=20
6939.85,n=20
4812.5,n=20
4928.4,n=20
5565.9,n=20
5351.85,n=20
4157.6,n=20
6574.5,n=20
4144.25,n=20
4156.6,n=20
9248.75,n=20
4826,n=20
3027.15,n=20
8336.25,n=20
6977.05,n=20
3903.1,n=20
4057,n=20
4047.75,n=20
7920.8,n=20
4581.1,n=20
6613.95,n=20
4872.8,n=20
8112.1,n=20
5145.8,n=20
10546.4,n=20
2545.25,n=20
4369.6,n=20
5519.05,n=20
4666.2,n=20
3624.4,n=20
3738.2,n=20
6669.3,n=20
6490.85,n=20
6668.45,n=20
5582.5,n=20
7173.45,n=20
3827.05,n=20
4174.45,n=20
5060.65,n=20
4740.65,n=20
4902,n=20
3931.6,n=20
5143.75,n=20
5419.65,n=20
3675.1,n=20
3399.95,n=20
3610.75,n=20
3899.75,n=20
4914.9,n=20
4632.55,n=20
6963.2,n=20
6402.3,n=20
6417.1,n=20
4814.3,n=20
7389.4,n=20
5680.25,n=20
3660.8,n=20
4577.4,n=20
7412.2,n=20
5703.2,n=20
5835.9,n=20
3722.1,n=20
5049.75,n=20
3990.4,n=20
6868.3,n=20
6870.1,n=20
3222.75,n=20
5940.75,n=20
5379.15,n=20
6016.85,n=20
7113.85,n=20
5621.5,n=20
6559.25,n=20
6084.45,n=20
5066.7,n=20
6584,n=20
5511.05,n=20
2823.1,n=20
7218.3,n=20
5663.25,n=20
4558.55,n=20
3522.1,n=20
7684.45,n=20
4246.05,n=20
5303.7,n=20
7588.4,n=20
3634.15,n=20
7146.35,n=20
9032.45,n=20
4852.3,n=20
6997.2,n=20
5918.35,n=20
5546.8,n=20
5765.5,n=20
11044.9,n=20
5595.65,n=20
6298.7,n=20
5897.55,n=20
5650.15,n=20
5118.95,n=20
3888.1,n=20
6152.7,n=20
5114.1,n=20
4536,n=20
7694.25,n=20
5982.35,n=20
8409.5,n=20
4750.65,n=20
7069.5,n=20
5506.2,n=20
6247.1,n=20
4342.35,n=20
5480,n=20
7267.95,n=20
3828.85,n=20
5759.35,n=20
7089.95,n=20
5145.25,n=20
4502.3,n=20
4716.85,n=20
4265.85,n=20
3693.2,n=20
6173.4,n=20
6708.8,n=20
8255.8,n=20
6530.75,n=20
6226.15,n=20
6209.65,n=20
7560.5,n=20
3140.7,n=20
9094.4,n=20
5669.1,n=20
4585.8,n=20
5021.05,n=20
10708.95,n=20
5991.25,n=20
8372.15,n=20
4530,n=20
4567.55,n=20
5032.25,n=20
6163.6,n=20
5487.85,n=20
5354.5,n=20
4499.7,n=20
5759.25,n=20
5051.75,n=20
5826,n=20
4836.8,n=20
5365.75,n=20
2925.25,n=20
4815.5,n=20
5638.15,n=20
2226.15,n=20
6896.1,n=20
5695.25,n=20
6037.3,n=20
8201.8,n=20
3296.8,n=20
5186.4,n=20
6339.7,n=20
5943.85,n=20
5903.95,n=20
7474.1,n=20
4382.85,n=20
7662,n=20
4795.8,n=20
5731.5,n=20
5801.25,n=20
6859.9,n=20
10116,n=20
5636,n=20
5507.05,n=20
5840,n=20
5559.55,n=20
6734.75,n=20
4470.55,n=20
5287.6,n=20
6684.45,n=20
5954,n=20
7991.35,n=20
7955.25,n=20
5120.15,n=20
5293.65,n=20
4580.25,n=20
7861.6,n=20
7365.05,n=20
6346.85,n=20
6375.4,n=20
8433.25,n=20
4727.95,n=20
10237.9,n=20
5787.15,n=20
3278.65,n=20
3967.55,n=20
8649.4,n=20
8562.65,n=20
5202.5,n=20
7166.1,n=20
5840.35,n=20
6064.2,n=20
6590.4,n=20
4495.85,n=20
5660.2,n=20
4480.4,n=20
8068,n=20
6987.8,n=20
8246,n=20
8700.3,n=20
6032.5,n=20
6491.6,n=20
4961.5,n=20
4515.45,n=20
3850.35,n=20
3971.4,n=20
6573.5,n=20
5557.7,n=20
7151.2,n=20
3833.95,n=20
6406.6,n=20
5657.35,n=20
6114.65,n=20
5881.05,n=20
8022.55,n=20
3354.2,n=20
4577.05,n=20
3766.45,n=20
8397.15,n=20
3292.75,n=20
4258.55,n=20
4965.75,n=20
5311.1,n=20
4609.15,n=20
3999.05,n=20
4671.2,n=20
5400.15,n=20
6143.55,n=20
4868.9,n=20
4017.4,n=20
6908.75,n=20
3931.35,n=20
6164.7,n=20
4134.55,n=20
6098.35,n=20
8016.85,n=20
6186.3,n=20
4332.8,n=20
3655.6,n=20
5592.4,n=20
3439.15,n=20
6716,n=20
2431.2,n=20
6491.7,n=20
5312.95,n=20
3570.3,n=20
3735.85,n=20
7595.25,n=20
4796.4,n=20
3769.6,n=20
6948.2,n=20
8671.5,n=20
4334.45,n=20
8423.2,n=20
4763.5,n=20
3684.55,n=20
6034.75,n=20
4437.5,n=20
4240.6,n=20
3388.95,n=20
6485.6,n=20
4936.9,n=20
5450.4,n=20
5991.5,n=20
6345.7,n=20
4581.8,n=20
7738.05,n=20
5750,n=20
5820.45,n=20
4124.4,n=20
6111.75,n=20
3559.2,n=20
3149.6,n=20
4051.9,n=20
7786.25,n=20
5586.7,n=20
7736.15,n=20
9354.6,n=20
7460.3,n=20
8910.65,n=20
6434.2,n=20
5957.35,n=20
3315.35,n=20
11894.35,n=20
4166.8,n=20
2325.6,n=20
9271.8,n=20
5460.55,n=20
5603.7,n=20
5441.15,n=20
7050.2,n=20
3549.6,n=20
6059.65,n=20
5199.15,n=20
5166.65,n=20
10314.3,n=20
6315.65,n=20
5149,n=20
4519.9,n=20
3272.85,n=20
8593.65,n=20
2892.25,n=20
2988.55,n=20
5586.45,n=20
7734.7,n=20
5612.9,n=20
6231.35,n=20
4314.15,n=20
4186.65,n=20
4243.85,n=20
6291,n=20
3793.2,n=20
3610.2,n=20
4821.85,n=20
4428.3,n=20
7497.4,n=20
5769.75,n=20
4555.55,n=20
7625.5,n=20
9127.05,n=20
7588.75,n=20
5140.15,n=20
6392.75,n=20
5222.75,n=20
4133.05,n=20
6768.9,n=20
7327.45,n=20
7525.65,n=20
4344.95,n=20
4784.7,n=20
7157.85,n=20
4450.05,n=20
6937.2,n=20
7787.9,n=20
3978.05,n=20
9310.9,n=20
6037.5,n=20
6680.9,n=20
6076.45,n=20
5157.3,n=20
6262.95,n=20
8172.75,n=20
7238.75,n=20
7430.8,n=20
9557.5,n=20
8562.1,n=20
6525.4,n=20
4866.9,n=20
5696.9,n=20
7312.25,n=20
7504.65,n=20
6609.1,n=20
4432.9,n=20
5478.25,n=20
4580.4,n=20
4155.3,n=20
4527.25,n=20
8315.15,n=20
4566.95,n=20
4128.55,n=20
5906.25,n=20
3006.25,n=20
5261.65,n=20
4442.4,n=20
3153.05,n=20
7052.3,n=20
8828.55,n=20
4209.15,n=20
8192.4,n=20
7062,n=20
6367.6,n=20
6507.65,n=20
6860.4,n=20
2450.25,n=20
4609.95,n=20
4523.2,n=20
4024.4,n=20
5615.1,n=20
5066.4,n=20
4175,n=20
3048.35,n=20
5668.9,n=20
3293.45,n=20
3520.95,n=20
5613.1,n=20
7026.9,n=20
6239.6,n=20
9014.35,n=20
5876.9,n=20
4535.3,n=20
9290.5,n=20
5296.25,n=20
4625.65,n=20
3418.65,n=20
5756.6,n=20
8961.75,n=20
6844.7,n=20
5968.05,n=20
7034.35,n=20
6467.45,n=20
10097.55,n=20
7542.9,n=20
5604.3,n=20
6886,n=20
5197.35,n=20
7238.7,n=20
5203.75,n=20
2779.45,n=20
5299.3,n=20
6915.75,n=20
3764.15,n=20
4870.05,n=20
2982.1,n=20
3433.8,n=20
5145.55,n=20
3108,n=20
7771.15,n=20
4962.45,n=20
6717.75,n=20
4178.7,n=20
6537.25,n=20
7227.1,n=20
6052.85,n=20
4174.35,n=20
5227.3,n=20
4236,n=20
9634.05,n=20
6733.05,n=20
6387.6,n=20
5342.2,n=20
4002.4,n=20
6172.1,n=20
3962.4,n=20
8338.65,n=20
4618.3,n=20
4405.25,n=20
8148.25,n=20
3756.6,n=20
6648.05,n=20
6202.35,n=20
5548.55,n=20
7652.7,n=20
7373.3,n=20
2402.2,n=20
4152.65,n=20
7851.1,n=20
4117.75,n=20
7216.05,n=20
4947.75,n=20
4770.55,n=20
7244.85,n=20
3325,n=20
6100.65,n=20
5097.65,n=20
5062.8,n=20
3527.95,n=20
5054.4,n=20
6591.75,n=20
5401.75,n=20
8073.55,n=20
5254.4,n=20
5193.65,n=20
7300.25,n=20
4377.6,n=20
4716,n=20
5428.65,n=20
6494.85,n=20
6774.45,n=20
5485.85,n=20
4462.3,n=20
3786.4,n=20
7769.5,n=20
7898.25,n=20
6394.6,n=20
5862.25,n=20
5006.7,n=20
2897.9,n=20
7806.55,n=20
6212.95,n=20
5533.4,n=20
4098.05,n=20
3632,n=20
5556.55,n=20
5955.5,n=20
2629.85,n=20
5881.95,n=20
4317.95,n=20
2978.7,n=20
6852.35,n=20
10555.15,n=20
5916.6,n=20
8101.85,n=20
5980.5,n=20
3293,n=20
6448.75,n=20
9521.65,n=20
8045.4,n=20
5550.9,n=20
14135.05,n=20
4866.2,n=20
8436.65,n=20
6898,n=20
5102,n=20
2773.35,n=20
7855.1,n=20
4386.4,n=20
5768.6,n=20
3742.75,n=20
5595.05,n=20
5769.1,n=20
5426.75,n=20
4898.4,n=20
4712.65,n=20
6542.45,n=20
6046.35,n=20
3824.7,n=20
5578.95,n=20
4993.7,n=20
3120.3,n=20
4137.8,n=20
4799.9,n=20
2929.2,n=20
6565.9,n=20
3719.85,n=20
4212.35,n=20
4715.25,n=20
9912.15,n=20
5756.7,n=20
3685.15,n=20
3902.3,n=20
7554.95,n=20
5160.75,n=20
7039.7,n=20
8364.95,n=20
6160.1,n=20
5034.3,n=20
7132.1,n=20
4392.25,n=20
4291,n=20
7226.65,n=20
4143.3,n=20
2395.95,n=20
4202.85,n=20
5330.95,n=20
3218.05,n=20
7245.1,n=20
4761.05,n=20
5216.9,n=20
5508.45,n=20
9883.85,n=20
4508.85,n=20
5727.7,n=20
7413.8,n=20
5009.9,n=20
4012.65,n=20
2717.65,n=20
4392.7,n=20
5031.5,n=20
7827.35,n=20
6286.8,n=20
2945.6,n=20
6161.3,n=20
4824.5,n=20
4344.1,n=20
3735.95,n=20
3167.3,n=20
4529.05,n=20
4967.65,n=20
5673.05,n=20
4068.25,n=20
5531.3,n=20
5141.05,n=20
5578.15,n=20
4210.95,n=20
4127.5,n=20
4245.3,n=20
6125,n=20
4498.2,n=20
6316.2,n=20
8670.25,n=20
6236.95,n=20
6682.35,n=20
5631.35,n=20
6103.45,n=20
3251.9,n=20
6211.8,n=20
6485.75,n=20
8232.3,n=20
3457.7,n=20
10115.6,n=20
5836.8,n=20
7526.9,n=20
6176.55,n=20
4837.4,n=20
6896.1,n=20
6205.2,n=20
4956.65,n=20
5293.7,n=20
5107.9,n=20
2691.65,n=20
6273.65,n=20
5651.05,n=20
13906.3,n=20
5920.05,n=20
5655.65,n=20
5284.7,n=20
3942.95,n=20
6327.1,n=20
3524.95,n=20
2985.15,n=20
5018.75,n=20
7507.15,n=20
4996.6,n=20
3343.3,n=20
7798.5,n=20
6348.2,n=20
6682.1,n=20
7301.6,n=20
6535.2,n=20
5564.2,n=20
5343.25,n=20
4426.5,n=20
6228.7,n=20
3590.9,n=20
7957.8,n=20
2345.65,n=20
5067.85,n=20
6705.15,n=20
8053.15,n=20
3893.85,n=20
7369.1,n=20
5999.8,n=20
4771.55,n=20
3902.2,n=20
8698.3,n=20
6523.7,n=20
6744.2,n=20
3028.35,n=20
6273.6,n=20
5226.9,n=20
10248.8,n=20
5996.85,n=20
5266,n=20
5351.75,n=20
3872.65,n=20
5657.9,n=20
5744.45,n=20
3601.4,n=20
3529.8,n=20
9524.55,n=20
5501.1,n=20
2908.6,n=20
8114.3,n=20
5861.75,n=20
3045.35,n=20
5964.05,n=20
7884.4,n=20
6689.45,n=20
4605.2,n=20
5586.55,n=20
7345.6,n=20
4972.45,n=20
4822.3,n=20
8500.15,n=20
3552.55,n=20
5197.55,n=20
2878.45,n=20
5169.35,n=20
4842.95,n=20
3793.4,n=20
6687,n=20
9365.35,n=20
7829.15,n=20
5841.85,n=20
7567.1,n=20
3279.15,n=20
4508.1,n=20
8002.85,n=20
3587.9,n=20
6481.5,n=20
6415.35,n=20
5988.45,n=20
6615.6,n=20
8331.1,n=20
7993.15,n=20
6480.75,n=20
6525.35,n=20
5950.35,n=20
5789.35,n=20
6708.85,n=20
4391.4,n=20
6978.05,n=20
7576.3,n=20
7996.7,n=20
3014.2,n=20
5350.95,n=20
4651.6,n=20
3272.85,n=20
6145.65,n=20
4992.55,n=20
8636.05,n=20
5388,n=20
5168.1,n=20
5177.85,n=20
5283.95,n=20
3304.9,n=20
3471.25,n=20
6687.4,n=20
6696.7,n=20
7311.55,n=20
10397.4,n=20
3320.2,n=20
2540.9,n=20
3748.45,n=20
6039.95,n=20
4543.75,n=20
4628.75,n=20
7222.35,n=20
6364.5,n=20
7701.5,n=20
4769.6,n=20
7227.6,n=20
4229.6,n=20
5056.2,n=20
3903.1,n=20
5246.4,n=20
6658.1,n=20
6744.2,n=20
4957.85,n=20
4306.7,n=20
7837.5,n=20
4636.25,n=20
4965.85,n=20
4448.3,n=20
6867.4,n=20
4624.55,n=20
6303.65,n=20
7898.45,n=20
3424.7,n=20
3531.7,n=20
4611.85,n=20
4998.2,n=20
5579.05,n=20
4250.25,n=20
3201,n=20
6892.7,n=20
6974.35,n=20
7867.45,n=20
7871.85,n=20
6526.85,n=20
3321.45,n=20
3731.45,n=20
4474.5,n=20
6764.45,n=20
8007.25,n=20
4923.85,n=20
4766.3,n=20
5588.75,n=20
3429.75,n=20
6151.15,n=20
5954.95,n=20
7597.8,n=20
7114.95,n=20
6123.9,n=20
7773.05,n=20
4767.65,n=20
9651.15,n=20
3980.35,n=20
5300.05,n=20
3748.9,n=20
7757.45,n=20
7020.05,n=20
8162.1,n=20
5830.15,n=20
6938.05,n=20
5060.25,n=20
4780.05,n=20
5339.7,n=20
5098.2,n=20
5617.65,n=20
5876.95,n=20
4840.95,n=20
4373.4,n=20
5804.45,n=20
4910.5,n=20
5865.8,n=20
6966.85,n=20
5908.4,n=20
4017.65,n=20
5172.95,n=20
6759.15,n=20
3784.7,n=20
4816.55,n=20
8250.5,n=20
4111.35,n=20
3025.05,n=20
6555.55,n=20
6397.6,n=20
3059,n=20
5306.8,n=20
4454.35,n=20
5299.6,n=20
7612.1,n=20
5560.85,n=20
4207.25,n=20
4066.5,n=20
4314.05,n=20
5480.05,n=20
4702.7,n=20
6759.95,n=20
5118.75,n=20
7382.75,n=20
4095.05,n=20
4548.65,n=20
4492.75,n=20
3639.9,n=20
3931.85,n=20
3996.9,n=20
5221.35,n=20
9406.7,n=20
4476,n=20
4603,n=20
4701.15,n=20
4804.95,n=20
4707.4,n=20
5107.3,n=20
5712.4,n=20
7484.9,n=20
6814.95,n=20
6073.65,n=20
6589.05,n=20
8388.6,n=20
4454.8,n=20
6980.4,n=20
5076.9,n=20
4869.55,n=20
4520.15,n=20
4821.85,n=20
4984.8,n=20
7207.35,n=20
5901.35,n=20
4949.75,n=20
6000.3,n=20
8288.4,n=20
5537.45,n=20
5496.25,n=20
5365.6,n=20
4392.9,n=20
5585.45,n=20
2782.05,n=20
6125.35,n=20
2917.8,n=20
7678,n=20
10717,n=20
5592.2,n=20
6509.15,n=20
5627.45,n=20
3296.85,n=20
7071.35,n=20
3090.05,n=20
6410.55,n=20
5709.2,n=20
5307.2,n=20
5843.8,n=20
5303.65,n=20
5064.1,n=20
8801.1,n=20
3401.45,n=20
3815.95,n=20
3096.85,n=20
5479.15,n=20
5485.2,n=20
5462.65,n=20
5096.75,n=20
8060.3,n=20
6626.45,n=20
3649.75,n=20
3074.15,n=20
5176.3,n=20
3200.8,n=20
3407.8,n=20
4230.55,n=20
3018.75,n=20
5647.6,n=20
4714.4,n=20
5438,n=20
7513.3,n=20
4471.3,n=20
3986.95,n=20
7294.6,n=20
4027.25,n=20
4839.2,n=20
6972,n=20
4282.6,n=20
8548.2,n=20
7422.4,n=20
5383.3,n=20
3278.9,n=20
3535.9,n=20
4929.1,n=20
7302.95,n=20
6469.3,n=20
3925.55,n=20
5866.3,n=20
4113.35,n=20
5913.75,n=20
4409.5,n=20
5294.7,n=20
3215.4,n=20
5891.35,n=20
4396.65,n=20
5406.4,n=20
5186.85,n=20
7680.45,n=20
4819,n=20
5081.6,n=20
5694.05,n=20
5927.75,n=20
4343.15,n=20
4672,n=20
5094.5,n=20
4007.15,n=20
4212.35,n=20
5518.5,n=20
5445.3,n=20
4251.15,n=20
5044.05,n=20
7147.1,n=20
4821.95,n=20
4556.35,n=20
4367.05,n=20
3337.1,n=20
4043.05,n=20
5559.7,n=20
7566.6,n=20
4492.7,n=20
4228.2,n=20
6314.65,n=20
4660.95,n=20
6513.85,n=20
7971.2,n=20
5876.6,n=20
4222.15,n=20
4271.7,n=20
3922.45,n=20
8515.35,n=20
6893.2,n=20
6451.3,n=20
5183.2,n=20
6066.1,n=20
5631.65,n=20
7412.25,n=20
5332.6,n=20
3861.8,n=20
3354.65,n=20
2888.25,n=20
3361.9,n=20
5399.5,n=20
8357.6,n=20
4031.7,n=20
6471.95,n=20
7753.35,n=20
6057.85,n=20
7194.45,n=20
5086.85,n=20
5017.9,n=20
5882.55,n=20
6788.4,n=20
5728.6,n=20
5539.65,n=20
7134.2,n=20
3543.35,n=20
3761.35,n=20
4627.65,n=20
7427.3,n=20
4312.1,n=20
5354.45,n=20
8789.65,n=20
7325.75,n=20
3288.35,n=20
6975.45,n=20
5818.95,n=20
4255.75,n=20
6074.95,n=20
3927.7,n=20
3924.1,n=20
5529.1,n=20
5497.25,n=20
6254.75,n=20
5104.1,n=20
4532.7,n=20
8462.65,n=20
4756.7,n=20
6737.35,n=20
4595.25,n=20
5905.7,n=20
6785.2,n=20
8432.2,n=20
4547.65,n=20
3473.25,n=20
7520.05,n=20
7373.7,n=20
7797.05,n=20
3899.85,n=20
4991.6,n=20
3554.45,n=20
7034.7,n=20
4513.95,n=20
4746.45,n=20
9372.55,n=20
4497,n=20
5437.3,n=20
6734.1,n=20
6329.25,n=20
3894.9,n=20
6300.15,n=20
5604.75,n=20
2867.15,n=20
3544.4,n=20
4883.45,n=20
5561.2,n=20
6299.1,n=20
5572.8,n=20
3511.45,n=20
9285.55,n=20
4965.95,n=20
2884.1,n=20
4038.4,n=20
3454.9,n=20
5686.9,n=20
3982.75,n=20
5601.1,n=20
5785.3,n=20
5186.4,n=20
5578.45,n=20
4785.05,n=20
5839.1,n=20
6285.25,n=20
10221.1,n=20
7489.8,n=20
5418.35,n=20
5626.5,n=20
7659.95,n=20
9909.65,n=20
5261.25,n=20
5832.2,n=20
6203.75,n=20
7921.95,n=20
5294.25,n=20
6740.9,n=20
5699.65,n=20
8408.15,n=20
6511.2,n=20
5613.1,n=20
4868.6,n=20
4125.15,n=20
5805.9,n=20
5772.75,n=20
3517.9,n=20
9467.3,n=20
5644.2,n=20
6149.6,n=20
5882,n=20
7562.05,n=20
3920.55,n=20
5443.35,n=20
4244.75,n=20
7559.45,n=20
2554.55,n=20
5467,n=20
7139,n=20
5088.6,n=20
4962.5,n=20
7091.2,n=20
5803.8,n=20
7084.55,n=20
4522.35,n=20
6156.8,n=20
5972.45,n=20
4148.3,n=20
4581.4,n=20
6209,n=20
4616.75,n=20
7135.75,n=20
4187.55,n=20
7223.95,n=20
3119.05,n=20
5093.5,n=20
4276.7,n=20
5999.55,n=20
5831,n=20
5742.25,n=20
5745.15,n=20
5213.2,n=20
3265.1,n=20
2932.8,n=20
6168.75,n=20
3280.85,n=20
5398.8,n=20
7200.3,n=20
7024.2,n=20
3766.85,n=20
4558.45,n=20
5321.4,n=20
5494.4,n=20
3106.6,n=20
5163.05,n=20
5423.35,n=20
6191.9,n=20
4798.25,n=20
6845.15,n=20
6145.5,n=20
4111.75,n=20
3803.7,n=20
4392.15,n=20
4354.6,n=20
3959.8,n=20
5940.45,n=20
3558.05,n=20
11414.3,n=20
9193.7,n=20
5844.5,n=20
4732.1,n=20
9161.75,n=20
6035.35,n=20
5773.05,n=20
9610.25,n=20
11540.75,n=20
7742.15,n=20
4882.55,n=20
3278.6,n=20
5377.7,n=20
7307.3,n=20
5667.95,n=20
5160.15,n=20
5962.25,n=20
7736.7,n=20
7402.75,n=20
3011.35,n=20
6221.8,n=20
6151.45,n=20
4219.95,n=20
8219.95,n=20
4817.35,n=20
3561.4,n=20
5514.55,n=20
3048.4,n=20
8229.95,n=20
6262.55,n=20
5725.95,n=20
7046.1,n=20
10008.4,n=20
8074.5,n=20
5351.45,n=20
4645.85,n=20
5418.8,n=20
7175.5,n=20
7178.25,n=20
5687.95,n=20
5059.7,n=20
6943.2,n=20
5663.35,n=20
6848,n=20
8759.8,n=20
6171.05,n=20
6705.75,n=20
5369.15,n=20
4818.95,n=20
4733.55,n=20
3649.4,n=20
6159.75,n=20
7915.25,n=20
5306.05,n=20
5425.1,n=20
4339.25,n=20
7220.8,n=20
6112.95,n=20
4870.7,n=20
6128.9,n=20
7436,n=20
7275.7,n=20
6613.45,n=20
4534.25,n=20
4162.35,n=20
5859.25,n=20
4948.6,n=20
7495.35,n=20
6408.85,n=20
6527.55,n=20
5734.2,n=20
6106.1,n=20
6179.15,n=20
7157.3,n=20
4960.8,n=20
2932.65,n=20
3923.1,n=20
3613.85,n=20
7642.2,n=20
5099.6,n=20
5516.95,n=20
3684.05,n=20
7347.15,n=20
5491.15,n=20
4058.95,n=20
4642.95,n=20
5033.05,n=20
5413.1,n=20
4906.65,n=20
4828.7,n=20
4975.1,n=20
6984.35,n=20
5881.45,n=20
3842.9,n=20
5854.1,n=20
7245.25,n=20
6884.65,n=20
5172.55,n=20
6174.55,n=20
2633.25,n=20
7061.05,n=20
4447.45,n=20
5340.65,n=20
5402.2,n=20
4472.8,n=20
4076.35,n=20
3218.75,n=20
2951.35,n=20
6617.6,n=20
3659.4,n=20
9151.05,n=20
3626.75,n=20
4640.55,n=20
7173.95,n=20
6325.5,n=20
6262.5,n=20
3816.75,n=20
2509.65,n=20
5699.35,n=20
4678.75,n=20
7893.1,n=20
5569.05,n=20
7486.65,n=20
5794.2,n=20
6114.95,n=20
4647.7,n=20
5717.35,n=20
5244.25,n=20
6025.4,n=20
5630.6,n=20
5410.4,n=20
4114.9,n=20
5143.8,n=20
5233.8,n=20
3739.2,n=20
3885.2,n=20
5742.2,n=20
7737.7,n=20
6263.3,n=20
3290.5,n=20
3368,n=20
6373.1,n=20
7975.1,n=20
5346.15,n=20
3715.85,n=20
4618.85,n=20
4097.6,n=20
3822.2,n=20
4840.2,n=20
5579.85,n=20
4586.55,n=20
6801.45,n=20
7922.85,n=20
3969,n=20
4101.85,n=20
7496.05,n=20
4545.1,n=20
2169.7,n=20
5812.8,n=20
6525.5,n=20
6129.6,n=20
7484.7,n=20
5666.75,n=20
3803.75,n=20
4809.75,n=20
6297.6,n=20
4228.35,n=20
8081.85,n=20
4298.35,n=20
4346.15,n=20
4942.25,n=20
6575.75,n=20
3281.15,n=20
2950.6,n=20
4245.25,n=20
4006.05,n=20
5327.95,n=20
6548.35,n=20
4101.4,n=20
6602.7,n=20
7244.75,n=20
6446.95,n=20
3398.55,n=20
6122.5,n=20
7902.5,n=20
6423.8,n=20
4374.6,n=20
4596.6,n=20
3995.7,n=20
5730.05,n=20
9791.2,n=20
4179.75,n=20
5399.1,n=20
6715.9,n=20
4993.7,n=20
7973.85,n=20
4720.5,n=20
3743.95,n=20
4565.6,n=20
4588.85,n=20
6082.4,n=20
5602.7,n=20
4722,n=20
7038.65,n=20
3032.15,n=20
9631.6,n=20
5691.6,n=20
7353.4,n=20
10339.45,n=20
4006.25,n=20
5019.1,n=20
5757.9,n=20
9283.2,n=20
3600.7,n=20
5944.15,n=20
5864.65,n=20
3514.75,n=20
7810.7,n=20
4187.95,n=20
4735.65,n=20
7020.05,n=20
4354.7,n=20
5588.25,n=20
4665.1,n=20
5446.1,n=20
5682.45,n=20
6356.7,n=20
3009,n=20
7417.5,n=20
6945.25,n=20
7269.75,n=20
4734.4,n=20
6478.3,n=20
6437.4,n=20
6099.4,n=20
5823.4,n=20
4622.1,n=20
3085.85,n=20
5765.05,n=20
10326.85,n=20
3587,n=20
3810.55,n=20
6404.55,n=20
8673.25,n=20
7044.7,n=20
3833.35,n=20
2821.65,n=20
3022.2,n=20
7000.35,n=20
4915.75,n=20
3037.35,n=20
8768.5,n=20
7060.4,n=20
4369.8,n=20
6149.45,n=20
7090.25,n=20
2628.6,n=20
5893.05,n=20
8829.3,n=20
4016.7,n=20
5486.5,n=20
5551.6,n=20
4831.45,n=20
4618.85,n=20
4221.8,n=20
3924.5,n=20
3998.9,n=20
5752.1,n=20
4109.65,n=20
6427.45,n=20
5959.85,n=20
7792.45,n=20
5082.85,n=20
9378,n=20
3774,n=20
5641.05,n=20
4744.4,n=20
3243.5,n=20
5298.35,n=20
5684.85,n=20
6848.9,n=20
3896.15,n=20
4794.4,n=20
4700.25,n=20
5870.8,n=20
5693.6,n=20
5381.65,n=20
6263.8,n=20
6658.05,n=20
5691.95,n=20
8236,n=20
5475.2,n=20
6058.8,n=20
4807.45,n=20
4972.4,n=20
4941.6,n=20
5218.2,n=20
4296.5,n=20
6420.8,n=20
4105.15,n=20
3171.05,n=20
5425.4,n=20
5317.35,n=20
4746.25,n=20
2030.5,n=20
4850.45,n=20
5275.95,n=20
3203.9,n=20
8477.15,n=20
4437.75,n=20
5959.05,n=20
7586.5,n=20
3275.3,n=20
9498.3,n=20
6791.85,n=20
5484.8,n=20
10456.35,n=20
6743,n=20
6446,n=20
6639.85,n=20
2910.5,n=20
5225.75,n=20
7623.6,n=20
5688.15,n=20
3814.05,n=20
6754.4,n=20
4040.1,n=20
3060.5,n=20
5027.9,n=20
6865.65,n=20
9896.35,n=20
3379.5,n=20
4375.6,n=20
8605.25,n=20
7233.9,n=20
6522.65,n=20
5918.65,n=20
6017.45,n=20
4889.5,n=20
6580.65,n=20
6157.55,n=20
5079.1,n=20
4308.8,n=20
4771.15,n=20
7011.6,n=20
8569.5,n=20
5522.25,n=20
7221.9,n=20
7578.85,n=20
4700.85,n=20
7598.7,n=20
3857.45,n=20
5301.25,n=20
5287.85,n=20
4759.65,n=20
6440.25,n=20
6587.1,n=20
7594.15,n=20
6317.75,n=20
11992.3,n=20
6091.15,n=20
3793,n=20
7208.75,n=20
3736.7,n=20
7482.3,n=20
4543.3,n=20
7799.9,n=20
4718.1,n=20
4794.1,n=20
7579.3,n=20
6068.25,n=20
5246.15,n=20
7169.85,n=20
4145.5,n=20
6136.35,n=20
9018.7,n=20
6243.1,n=20
6442.85,n=20
4852.2,n=20
4009.15,n=20
3075.3,n=20
8001.35,n=20
4125.1,n=20
4716,n=20
6186.7,n=20
5303.75,n=20
4872.1,n=20
6804.9,n=20
6088.75,n=20
10809.75,n=20
8165.05,n=20
4303.4,n=20
7263.8,n=20
4070.75,n=20
9213.15,n=20
5200.55,n=20
7565.05,n=20
5862.05,n=20
5464.85,n=20
6147.05,n=20
5559.35,n=20
5264.15,n=20
5764.05,n=20
5936.2,n=20
7799.9,n=20
8178.75,n=20
8044.25,n=20
4856.8,n=20
2841.45,n=20
